,x,y,avgE,stdE,avgFx,avgFy,stdFx,stdFy,loss,type,generation,E_1,E_2,E_3,E_4,E_5,Fx_1,Fx_2,Fx_3,Fx_4,Fx_5,Fy_1,Fy_2,Fy_3,Fy_4,Fy_5
7962,0.2929766,0.70234114,3.0148442,1.9121064,-3.0800128,-9.305551,5.8429594,1.5828785,5.7717166,contour,2,2.7936244,4.3927264,0.6760801,5.4098635,1.8019229,-5.1592464,-6.953801,3.262426,-9.476694,2.9272487,-9.545145,-8.630762,-7.2235847,-9.562466,-11.565796
7963,0.31705686,0.70234114,3.0851026,2.048085,-2.7508283,-9.414936,6.088775,1.6030064,6.1566467,contour,2,2.9177012,4.5569744,0.59176517,5.636672,1.7224073,-5.1444654,-6.6736946,3.7435133,-9.358262,3.6787696,-9.684808,-8.752742,-7.284895,-9.663964,-11.688278
7964,0.3411371,0.70234114,3.1470683,2.1894286,-2.3896267,-9.524231,6.324645,1.6200286,6.5383506,contour,2,3.0413003,4.7133064,0.4956255,5.860427,1.6246837,-5.1190796,-6.289981,4.2451363,-9.222984,4.438776,-9.822309,-8.881823,-7.3497915,-9.759853,-11.807368
7965,0.3652174,0.70234114,3.1998591,2.3358264,-1.9873921,-9.634658,6.5449405,1.6339148,6.9068503,contour,2,3.164132,4.8587375,0.38713062,6.0807085,1.5085909,-5.08036,-5.7612667,4.770029,-9.069475,5.204112,-9.9590845,-9.022533,-7.4182267,-9.849694,-11.923754
7966,0.38929766,0.70234114,3.2423916,2.4867678,-1.536618,-9.747246,6.7463775,1.6449368,7.2567105,contour,2,3.2858474,4.9893055,0.26570785,6.2970595,1.3740356,-5.025993,-5.050935,5.318582,-8.896199,5.9714475,-10.096438,-9.179068,-7.489715,-9.933008,-12.037994
7967,0.41337794,0.70234114,3.2734635,2.6416302,-1.0363284,-9.862204,6.9313917,1.6539,7.594653,contour,2,3.40605,5.100452,0.1308173,6.5089836,1.2210127,-4.9547887,-4.1503296,5.8877454,-8.701483,6.7372217,-10.23513,-9.352841,-7.56328,-10.009275,-12.150509
7968,0.4374582,0.70234114,3.2919838,2.7998304,-0.49716243,-9.978338,7.1085806,1.6622548,7.9413958,contour,2,3.524343,5.187991,-0.017956138,6.7159405,1.04961,-4.867545,-3.1023927,6.470051,-8.483523,7.4975977,-10.374879,-9.539862,-7.6374516,-10.077927,-12.261578
7969,0.46153846,0.70234114,3.2972748,2.961033,0.058165453,-10.092866,7.2871847,1.6717343,8.320416,contour,2,3.6403732,5.2494416,-0.18079102,6.917354,0.8600012,-4.7677774,-2.0024743,7.053118,-8.240443,8.248406,-10.513987,-9.730308,-7.7103214,-10.138382,-12.371332
7970,0.48561874,0.70234114,3.289283,3.1252244,0.6014835,-10.202111,7.4696455,1.683758,8.74117,contour,2,3.7539108,5.2849455,-0.35751033,7.1125884,0.6524761,-4.6618457,-0.9656227,7.6202345,-7.970391,8.985044,-10.649298,-9.911739,-7.7796984,-10.190065,-12.4797535
7971,0.509699,0.70234114,3.268601,3.2926311,1.1087745,-10.302674,7.649924,1.6990111,9.193185,contour,2,3.8649085,5.2971826,-0.5475037,7.300979,0.42743254,-4.5582013,-0.0807459,8.152153,-7.6716995,9.702367,-10.776671,-10.074177,-7.8433814,-10.232463,-12.586666
7972,0.53377926,0.70234114,3.2362838,3.4634929,1.5662596,-10.392354,7.818243,1.7175084,9.654623,contour,2,3.9735277,5.2903585,-0.7496855,7.481821,0.1854048,-4.4658294,0.615873,8.6298,-7.343135,10.394588,-10.891875,-10.213463,-7.899474,-10.265206,-12.691747
7973,0.55785954,0.70234114,3.1935992,3.6378362,1.970114,-10.470381,7.9661403,1.7388824,10.103389,contour,2,4.0801396,5.2689486,-0.9625519,7.654386,-0.072922975,-4.392539,1.1352632,9.036934,-6.9842134,11.055125,-10.991558,-10.330985,-7.946684,-10.288172,-12.794504
7974,0.5819398,0.70234114,3.1418195,3.8153849,2.3222394,-10.537056,8.08818,1.7625995,10.522163,contour,2,4.1852727,5.2368245,-1.184248,7.8179464,-0.34670082,-4.3438497,1.5124745,9.361719,-6.5955625,11.676418,-11.073848,-10.431098,-7.9844766,-10.301573,-12.894287
7975,0.6060201,0.70234114,3.0821471,3.9955885,2.6259885,-10.593286,8.181279,1.788046,10.897904,contour,2,4.2895637,5.1969423,-1.4126954,7.9718094,-0.63488007,-4.3228087,1.785449,9.596792,-6.179242,12.249756,-11.1384325,-10.518645,-8.013046,-10.306038,-12.990269
7976,0.6301003,0.70234114,3.015718,4.1776924,2.8836052,-10.640221,8.243594,1.8145455,11.219867,contour,2,4.393693,5.1514287,-1.645682,8.115347,-0.9361876,-4.330587,1.9844017,9.738116,-5.7389174,12.765005,-11.186228,-10.59767,-8.033152,-10.302618,-13.081438
7977,0.6541806,0.70234114,2.9436402,4.3608155,3.0951583,-10.679033,8.273596,1.8413391,11.477598,contour,2,4.4983597,5.101802,-1.8809164,8.248047,-1.2490883,-4.367383,2.1294513,9.783173,-5.2798233,13.210373,-11.218878,-10.671122,-8.045895,-10.292677,-13.166591
7978,0.67826086,0.70234114,2.867045,4.5439835,3.2582695,-10.710765,8.26943,1.8676097,11.659404,contour,2,4.6042624,5.0492125,-2.1160493,8.369529,-1.5717374,-4.433325,2.2319648,9.72918,-4.808526,13.572046,-11.238299,-10.740991,-8.052509,-10.27772,-13.244299
7979,0.70234114,0.70234114,2.7871473,4.7261524,3.3680992,-10.736247,8.228439,1.8924513,11.751134,contour,2,4.71211,4.9946117,-2.3486474,8.479591,-1.901927,-4.5291176,2.2966895,9.571629,-4.3325295,13.833824,-11.246376,-10.808573,-8.054215,-10.259176,-13.312895
7980,0.7264214,0.70234114,2.7053185,4.9062057,3.4173858,-10.756047,8.146887,1.9148989,11.735589,contour,2,4.8226414,4.9389052,-2.5761359,8.578213,-2.2370267,-4.6564884,2.3235028,9.303226,-3.860022,13.976713,-11.244797,-10.874672,-8.052124,-10.238197,-13.370441
7981,0.7505017,0.70234114,2.6231298,5.08292,3.396375,-10.770443,8.019805,1.9339311,11.592611,contour,2,4.9366465,4.883046,-2.795722,8.665588,-2.5739224,-4.818463,2.3085527,8.913158,-3.399783,13.978416,-11.234991,-10.939762,-8.047218,-10.215559,-13.414697
7982,0.77458197,0.70234114,2.5424113,5.2549233,3.2926517,-10.779449,7.841018,1.948464,11.30016,contour,2,5.0550137,4.8281145,-3.004305,8.7421255,-2.9088936,-5.019565,2.2448542,8.386505,-2.9614053,13.812863,-11.218124,-11.004059,-8.040336,-10.191653,-13.443074
7983,0.7986622,0.70234114,2.4653392,5.4206805,3.0908494,-10.782816,7.6033373,1.9573381,10.83647,contour,2,5.1787534,4.775402,-3.1983697,8.808474,-3.23757,-5.266001,2.122477,7.7038054,-2.5557091,13.449678,-11.195143,-11.067571,-8.0321865,-10.166562,-13.452623
7984,0.82274246,0.70234114,2.3944945,5.5784335,2.7723346,-10.780086,7.2989902,1.95935,10.183806,contour,2,5.3090553,4.7264705,-3.3738756,8.86557,-3.5547714,-5.565879,1.9284439,6.840597,-2.1952536,12.853773,-11.166792,-11.130124,-8.023366,-10.140154,-13.439998
7985,0.84682274,0.70234114,2.3329349,5.7261386,2.3148427,-10.770609,6.9203677,1.9532341,9.333796,contour,2,5.4473205,4.6832323,-3.5261278,8.914679,-3.8544245,-5.9294643,1.6464257,5.76703,-1.8947854,11.985012,-11.133667,-11.191349,-8.014374,-10.112216,-13.401449
7986,0.870903,0.70234114,2.2843323,5.861485,1.6921997,-10.753586,6.4615602,1.9377162,8.2948265,contour,2,5.5952344,4.6480427,-3.6496472,8.957444,-4.129427,-6.36952,1.2562845,4.447538,-1.6715046,10.7982025,-11.096217,-11.250664,-8.005611,-10.082537,-13.332894
7987,0.8949833,0.70234114,2.2530086,5.981796,0.8741869,-10.728084,5.9213266,1.9115967,7.101473,contour,2,5.75482,4.623792,-3.7380204,8.995955,-4.37152,-6.9016967,0.7335031,2.8406973,-1.5450156,9.243446,-11.054794,-11.307266,-7.9973836,-10.051008,-13.229969
7988,0.91906357,0.70234114,2.2440693,6.0840297,-0.17335816,-10.693096,5.309446,1.873838,5.8251967,contour,2,5.928514,4.6140175,-3.7837741,9.032804,-4.571212,-7.5450106,0.048581243,0.8994925,-1.536938,7.2670803,-11.009636,-11.360079,-7.9898715,-10.017709,-13.088184
7989,0.9431438,0.70234114,2.2634988,6.1647654,-1.4881309,-10.647565,4.660493,1.8237644,4.584449,contour,2,6.1192656,4.623035,-3.7782412,9.07111,-4.717675,-8.322371,-0.83361053,-1.4278325,-1.6702007,4.8133574,-10.960884,-11.407719,-7.983099,-9.983012,-12.903101
7990,0.96722406,0.70234114,2.318207,6.2202005,-3.1106062,-10.590422,4.0628886,1.7612574,3.5501678,contour,2,6.330618,4.656078,-3.7114687,9.114567,-4.798748,-9.261122,-1.9543926,-4.195983,-1.9685743,1.8270341,-10.908579,-11.448435,-7.9768777,-9.947666,-12.670562
7991,0.99130434,0.70234114,2.416115,6.246209,-5.0830803,-10.520614,3.7034295,1.687102,2.940304,contour,2,6.566841,4.7194557,-3.5721834,9.167446,-4.8009768,-10.393608,-3.3616095,-7.4595275,-2.4576092,-1.7430485,-10.852651,-11.480048,-7.9707217,-9.91275,-12.386903
7992,1.0153847,0.70234114,2.5661716,6.2384553,-7.4487524,-10.437022,3.8477955,1.6033862,2.9937305,contour,2,6.8330383,4.8207083,-3.3478336,9.234705,-4.709771,-11.757605,-5.1095695,-11.26831,-3.1689343,-5.939349,-10.792917,-11.499877,-7.963763,-9.879366,-12.049196
7993,1.0394648,0.70234114,2.7783566,6.1926355,-10.250929,-10.338335,4.6271353,1.5141476,3.9140565,contour,2,7.135298,4.9687514,-3.024805,9.322214,-4.50968,-13.3965435,-7.2583113,-15.660895,-4.1490703,-10.789832,-10.729067,-11.504682,-7.954644,-9.847778,-11.655499
7994,1.0635451,0.70234114,3.0637054,6.104868,-13.532023,-10.222763,5.9196887,1.426029,5.782748,contour,2,7.480819,5.1740036,-2.588748,9.437252,-4.1848116,-15.359357,-9.8718815,-20.65712,-5.4699836,-16.301788,-10.660648,-11.49062,-7.941415,-9.816007,-11.205137
7995,1.0876254,0.70234114,3.4342227,5.972182,-17.330555,-10.08782,7.525139,1.3487228,8.464787,contour,2,7.878041,5.4484386,-2.0251527,9.589201,-3.7194214,-17.69957,-13.01499,-26.249416,-7.233794,-22.455006,-10.587061,-11.453264,-7.921472,-9.778222,-10.699084
7996,1.1117057,0.70234114,3.9027417,5.7931013,-21.67541,-9.930268,9.272299,1.2942462,11.55887,contour,2,8.336721,5.8055496,-1.3201041,9.790184,-3.0986354,-20.473423,-16.747969,-32.395584,-9.563763,-29.196262,-10.507534,-11.387692,-7.8915515,-9.724205,-10.140353
7997,1.1357859,0.70234114,4.4825974,5.568147,-26.57713,-9.746695,11.019442,1.2742192,14.450491,contour,2,8.867983,6.2601585,-0.46115613,10.0553055,-2.3092995,-23.736576,-21.119308,-39.014862,-12.578676,-36.436226,-10.42111,-11.28871,-7.8478174,-9.641508,-9.534327
7998,1.1598662,0.70234114,5.1870537,5.300059,-32.018887,-9.534528,12.645167,1.2956836,16.481306,contour,2,9.484222,6.828021,0.56173253,10.402142,-1.3408355,-27.53902,-26.156464,-45.98935,-16.359074,-44.050533,-10.326595,-11.1511755,-7.7860594,-9.51997,-8.888841
7999,1.1839465,0.70234114,6.028593,4.9938483,-37.95152,-9.292783,14.047425,1.3581158,17.169016,contour,2,10.198909,7.5251894,1.7553952,10.849492,-0.18601838,-31.9181,-31.855186,-53.172386,-20.925322,-51.886597,-10.222524,-10.970524,-7.7019987,-9.355061,-8.213807
8000,-1.2,0.7264214,3.4505944,0.09037015,27.577328,-4.5996976,1.0346314,0.35474727,0.17269367,contour,2,3.390669,3.5316057,3.3360882,3.5474825,3.447122,26.335438,27.889193,26.821198,27.850739,28.990055,-4.803315,-4.7327614,-4.418052,-4.9689374,-4.075402
8001,-1.1759198,0.7264214,2.7988873,0.078855634,26.536646,-4.7575483,0.8127226,0.29992056,0.12341664,contour,2,2.7647886,2.871523,2.7027264,2.8890388,2.766368,25.629183,26.916498,25.773836,26.821415,27.542273,-4.901122,-4.8573275,-4.6223655,-5.0940466,-4.3128695
8002,-1.1518395,0.7264214,2.1732628,0.07064176,25.409777,-4.9133224,0.6294382,0.25078875,0.08556115,contour,2,2.1573148,2.2361917,2.095265,2.2565193,2.1210337,24.803448,25.831953,24.66901,25.695585,26.048876,-5.0016894,-4.983615,-4.81948,-5.2184896,-4.543321
8003,-1.1277592,0.7264214,1.5758802,0.06396437,24.190594,-5.065726,0.4925236,0.2084874,0.060076658,contour,2,1.5713273,1.6283951,1.5151637,1.6523366,1.5121832,23.842316,24.628933,23.500662,24.468288,24.512741,-5.104947,-5.110876,-5.007706,-5.3411407,-4.763936
8004,-1.103679,0.7264214,1.0090055,0.057737496,22.87507,-5.2133007,0.4038678,0.17378986,0.04547433,contour,2,1.0102499,1.0510201,0.96401906,1.0789498,0.9408052,22.732908,23.304897,22.262844,23.137321,22.9374,-5.2105746,-5.237995,-5.1852913,-5.4606485,-4.9719844
8005,-1.0795987,0.7264214,0.47498432,0.05150774,21.462458,-5.354442,0.35319644,0.1467896,0.03829313,contour,2,0.47774506,0.506968,0.44357204,0.5388551,0.40778852,21.468122,21.86251,20.950382,21.70409,21.327145,-5.3179026,-5.3634353,-5.3504524,-5.575465,-5.1649437
8006,-1.0555184,0.7264214,-0.023881631,0.045320187,19.956224,-5.487414,0.3206616,0.12664051,0.034376733,contour,2,-0.022433221,-0.001004219,-0.044335365,0.034445554,-0.08608663,20.0496,20.31036,19.5598,20.174294,19.68705,-5.425832,-5.4852877,-5.5014434,-5.6838956,-5.340596
8007,-1.0314381,0.7264214,-0.4854371,0.03944211,18.364964,-5.610442,0.28898063,0.11160996,0.03043918,contour,2,-0.4867174,-0.47042274,-0.4978075,-0.43205813,-0.54016113,18.489882,18.663015,18.090443,18.558332,18.02314,-5.5328236,-5.601362,-5.6366644,-5.7842145,-5.497138
8008,-1.0073578,0.7264214,-0.90777844,0.034195006,16.702599,-5.721833,0.25076902,0.09961069,0.025128836,contour,2,-0.91197217,-0.8992214,-0.9149718,-0.8587637,-0.9539535,16.813238,16.940325,16.54562,16.87131,16.342487,-5.6369667,-5.709362,-5.754779,-5.874799,-5.6332417
8009,-0.9832776,0.7264214,-1.2894176,0.029774217,14.98793,-5.820112,0.20732366,0.088885084,0.018955009,contour,2,-1.2957858,-1.2858644,-1.2941083,-1.2441746,-1.3271563,15.054127,15.166058,14.933604,15.132529,14.653313,-5.7361593,-5.8070984,-5.854865,-5.954274,-5.748145
8010,-0.95919734,0.7264214,-1.6293621,0.026260948,13.243482,-5.9042063,0.16425794,0.078476444,0.013213422,contour,2,-1.6366549,-1.6294231,-1.6337544,-1.587318,-1.659672,13.253485,13.366239,13.268057,13.364489,12.96508,-5.828356,-5.8927393,-5.9365597,-6.021668,-5.8417
8011,-0.93511707,0.7264214,-1.9271857,0.023650505,11.493764,-5.9735847,0.12673785,0.06836338,0.008775407,contour,2,-1.9340901,-1.9295988,-1.9328256,-1.8877754,-1.9516523,11.453614,11.567381,11.567776,11.59159,11.288415,-5.9118004,-5.9650283,-6.0001755,-6.076513,-5.9143953
8012,-0.9110368,0.7264214,-2.1830614,0.021882934,9.7633915,-6.028341,0.09561345,0.05946755,0.005647138,contour,2,-2.188585,-2.186726,-2.1907644,-2.145734,-2.2035112,9.692971,9.794899,9.85554,9.838498,9.635,-5.985215,-6.023429,-6.046756,-6.1189194,-5.967364
8013,-0.8869565,0.7264214,-2.3977375,0.020853706,8.075272,-6.0692058,0.06738717,0.053525556,0.003443482,contour,2,-2.4014719,-2.4017224,-2.4075775,-2.3619504,-2.4159625,8.002185,8.071835,8.156496,8.128598,8.017206,-6.04787,-6.0681796,-6.078059,-6.1495547,-6.002351
8014,-0.86287624,0.7264214,-2.572473,0.020388318,6.449254,-6.097512,0.040352657,0.052363746,0.002104271,contour,2,-2.5747044,-2.576024,-2.5838962,-2.5377233,-2.5900116,6.402055,6.417906,6.496072,6.4825487,6.4476433,-6.0996037,-6.1002736,-6.096454,-6.169588,-6.021619
8015,-0.83879596,0.7264214,-2.7089634,0.020268371,4.9012747,-6.1150637,0.033203173,0.056363594,0.0021174795,contour,2,-2.7106152,-2.7114968,-2.7209363,-2.6748028,-2.7269673,4.903473,4.8488674,4.8980684,4.9173775,4.9385433,-6.1407857,-6.121315,-6.10474,-6.1806,-6.0278573
8016,-0.81471574,0.7264214,-2.809243,0.02032974,3.4430866,-6.1240034,0.06283853,0.06401222,0.0040620887,contour,2,-2.8116956,-2.8103247,-2.820458,-2.775302,-2.828429,3.509047,3.376285,3.3830547,3.4458814,3.501135,-6.172267,-6.1333485,-6.1059303,-6.184437,-6.024025
8017,-0.79063547,0.7264214,-2.8755672,0.02055182,2.0823584,-6.12667,0.100667946,0.07327038,0.007930874,contour,2,-2.8804219,-2.874935,-2.884666,-2.8415785,-2.8962424,2.2154615,2.007546,1.9672077,2.0764844,2.145046,-6.195346,-6.1386685,-6.103004,-6.1831,-6.013217
8018,-0.7665552,0.7264214,-2.910347,0.021057121,0.82315606,-6.1254387,0.13445432,0.08261253,0.012828799,contour,2,-2.919151,-2.9078727,-2.9160886,-2.8761625,-2.9324503,1.016243,0.74629676,0.6617741,0.813605,0.87783575,-6.211725,-6.139639,-6.0986967,-6.178622,-5.998511
8019,-0.7424749,0.7264214,-2.9160357,0.022030026,-0.33339483,-6.1226273,0.15872602,0.091139615,0.017277531,contour,2,-2.9300637,-2.9117403,-2.9174728,-2.8816266,-2.9392693,-0.095941916,-0.4069746,-0.52693117,-0.34190533,-0.29525983,-6.2234044,-6.1385493,-6.095342,-6.1729746,-5.982854
8020,-0.71839464,0.7264214,-2.895103,0.023540717,-1.3884473,-6.120367,0.17050342,0.09839464,0.019902987,contour,2,-2.915178,-2.8891242,-2.8916645,-2.8605394,-2.9190118,-1.1274378,-1.4542885,-1.5970776,-1.392082,-1.3713914,-6.2325835,-6.137491,-6.094777,-6.167988,-5.968979
8021,-0.69431436,0.7264214,-2.849961,0.02548644,-2.3447342,-6.12055,0.16890574,0.10418948,0.020045606,contour,2,-2.8763785,-2.8425255,-2.8414946,-2.815394,-2.8740108,-2.0825725,-2.3995268,-2.550526,-2.3411486,-2.349928,-6.241478,-6.1382856,-6.0983214,-6.1653204,-5.959348
8022,-0.6702341,0.7264214,-2.7829454,0.027614342,-3.2060165,-6.124794,0.15493858,0.10842678,0.017959645,contour,2,-2.8154764,-2.774339,-2.7697291,-2.7485547,-2.806611,-2.9632788,-3.2478929,-3.3918788,-3.1948795,-3.2321868,-6.25216,-6.14242,-6.106826,-6.166417,-5.956151
8023,-0.64615387,0.7264214,-2.6962838,0.029623367,-3.9766865,-6.1343927,0.13112935,0.111021,0.014570327,contour,2,-2.734264,-2.6868315,-2.6789908,-2.662239,-2.7190945,-3.769411,-4.005453,-4.1275215,-3.960032,-4.021044,-6.2663927,-6.151031,-6.1207385,-6.17251,-5.9612904
8024,-0.6220736,0.7264214,-2.5921116,0.03127284,-4.661493,-6.1503363,0.10128456,0.11181692,0.011002689,contour,2,-2.63455,-2.5821102,-2.5717342,-2.5584903,-2.6136723,-4.499431,-4.6788044,-4.76482,-4.643875,-4.720567,-6.285537,-6.1649017,-6.140191,-6.1846304,-5.976426
8025,-0.5979933,0.7264214,-2.4724329,0.032398935,-5.265385,-6.17333,0.07118258,0.110612534,0.00816582,contour,2,-2.5181952,-2.46212,-2.4502382,-2.4391809,-2.4924269,-5.1513605,-5.2747564,-5.3114166,-5.2538233,-5.3355975,-6.310502,-6.184472,-6.165086,-6.2036037,-6.002984
8026,-0.57391304,0.7264214,-2.3391366,0.03297139,-5.793433,-6.203813,0.05327531,0.10716348,0.0065816543,contour,2,-2.3870978,-2.3286407,-2.3166022,-2.305997,-2.3573418,-5.723707,-5.8000984,-5.7747736,-5.7971725,-5.8714542,-6.341713,-6.2098994,-6.195167,-6.230075,-6.042196
8027,-0.54983276,0.7264214,-2.1939864,0.0330695,-6.250781,-6.2419972,0.065190725,0.10130155,0.0064779543,contour,2,-2.24318,-2.1832974,-2.172739,-2.160464,-2.2102509,-6.2161083,-6.2614274,-6.1618423,-6.2809114,-6.333643,-6.379184,-6.241091,-6.2300844,-6.264526,-6.095099
8028,-0.5257525,0.7264214,-2.0386205,0.032917954,-6.6425323,-6.2879243,0.09933028,0.09308307,0.008018972,contour,2,-2.08836,-2.0275497,-2.020408,-2.0039308,-2.052858,-6.629632,-6.664966,-6.478877,-6.7115946,-6.727636,-6.4225492,-6.2777762,-6.26942,-6.307299,-6.1625657
8029,-0.50167227,0.7264214,-1.8745645,0.03288932,-6.9737062,-6.3414736,0.14371909,0.08316267,0.011545874,contour,2,-1.924508,-1.8627274,-1.8612297,-1.8376048,-1.8867514,-6.9667306,-7.016482,-6.731355,-7.0952606,-7.0587406,-6.471152,-6.3195686,-6.312746,-6.3586025,-6.245289
8030,-0.47759196,0.7264214,-1.7032105,0.033520147,-7.249092,-6.4024124,0.19595282,0.07358695,0.017729064,contour,2,-1.7534236,-1.6900089,-1.696701,-1.6625518,-1.7133721,-7.230927,-7.3212404,-6.923954,-7.4374146,-7.3319607,-6.5241055,-6.366,-6.359638,-6.418523,-6.3437824
8031,-0.45351171,0.7264214,-1.5258535,0.035481263,-7.4731765,-6.4704123,0.25675896,0.0691131,0.027612941,contour,2,-1.5768132,-1.5104682,-1.5282147,-1.4797087,-1.5340601,-7.4264264,-7.5839663,-7.060588,-7.743003,-7.5519314,-6.5804086,-6.416599,-6.409666,-6.487033,-6.458352
8032,-0.42943144,0.7264214,-1.3436759,0.039452516,-7.650078,-6.545091,0.32744467,0.07656549,0.04258465,contour,2,-1.3962772,-1.3250632,-1.3570795,-1.2899032,-1.3500572,-7.5577617,-7.808879,-7.144484,-8.016428,-7.722871,-6.6390123,-6.4709244,-6.4624243,-6.564007,-6.5890875
8033,-0.40535116,0.7264214,-1.1577697,0.0459393,-7.7835283,-6.6260176,0.40912575,0.09896475,0.064286605,contour,2,-1.2133044,-1.1346617,-1.1845349,-1.0938613,-1.1624919,-7.629562,-7.9997206,-7.178277,-8.261573,-7.8485446,-6.698936,-6.5285816,-6.5175276,-6.6492114,-6.735819
8034,-0.38127092,0.7264214,-0.9691396,0.05523923,-7.876892,-6.7127295,0.50255114,0.1339158,0.09451042,contour,2,-1.0292745,-0.9400408,-1.0117574,-0.8922222,-0.9724066,-7.6464634,-8.159822,-7.164112,-8.481835,-7.932257,-6.759354,-6.58928,-6.5745907,-6.74232,-6.8980947
8035,-0.35719064,0.7264214,-0.7787117,0.06751747,-7.9332237,-6.8047776,0.6080805,0.17839694,0.13507234,contour,2,-0.8454508,-0.74190354,-0.8398787,-0.68554825,-0.78077984,-7.6131897,-8.292168,-7.10379,-8.680155,-7.9768457,-6.8197346,-6.652834,-6.6332436,-6.8429,-7.0751686
8036,-0.33311036,0.7264214,-0.5873449,0.08288955,-7.955359,-6.9017134,0.7256856,0.2304184,0.18766226,contour,2,-0.6629812,-0.5408864,-0.6699928,-0.47433648,-0.58852994,-7.5347414,-8.399443,-6.998909,-8.859058,-7.984681,-6.8799124,-6.719162,-6.6931057,-6.9504423,-7.2659597
8037,-0.3090301,0.7264214,-0.39582756,0.10149896,-7.9460273,-7.0031443,0.85496485,0.28859782,0.25368175,contour,2,-0.48289162,-0.33756137,-0.5031513,-0.2590287,-0.39651564,-7.416666,-8.484103,-6.851014,-9.020695,-7.9576902,-6.940222,-6.7882986,-6.753772,-7.0643415,-7.469083
8038,-0.28494984,0.7264214,-0.20488918,0.123514995,-7.9079466,-7.108697,0.9951278,0.3517152,0.3340591,contour,2,-0.3060587,-0.13244867,-0.3403753,-0.040018648,-0.20555094,-7.2653418,-8.5484085,-6.6617703,-9.166874,-7.897363,-7.001538,-6.8603573,-6.814825,-7.183934,-7.682828
8039,-0.26086956,0.7264214,-0.015186069,0.1491092,-7.8439155,-7.218062,1.1449983,0.4185256,0.42908192,contour,2,-0.13319659,0.07398796,-0.18263447,0.18234077,-0.016432673,-7.0881505,-8.594467,-6.4330816,-9.299109,-7.8047886,-7.065314,-6.9355197,-6.875784,-7.3084917,-7.905197
8040,-0.2367893,0.7264214,0.17269234,0.17846212,-7.756842,-7.330968,1.3030884,0.48772344,0.5383125,contour,2,0.03516996,0.28133345,-0.03085196,0.40773,0.17007801,-6.8934364,-8.624237,-6.16722,-9.41865,-7.680687,-7.1334677,-7.0139937,-6.936142,-7.437248,-8.133985
8041,-0.21270902,0.7264214,0.35822642,0.21171722,-7.6497064,-7.4471526,1.4677296,0.55795515,0.6606113,contour,2,0.19872534,0.48921847,0.11410618,0.63585556,0.35322532,-6.6901383,-8.639545,-5.8668756,-9.526519,-7.5254574,-7.2081914,-7.0959806,-6.9953566,-7.5694227,-8.366804
8042,-0.18862876,0.7264214,0.54096764,0.24899189,-7.525422,-7.566312,1.6372896,0.6279096,0.7943353,contour,2,0.35737413,0.6973145,0.2514457,0.8664448,0.53225935,-6.487152,-8.642078,-5.5351505,-9.623536,-7.3392105,-7.291632,-7.1816335,-7.052866,-7.704217,-8.601205
8043,-0.1645485,0.7264214,0.7205382,0.2903617,-7.3867126,-7.688067,1.8104208,0.6964286,0.9376816,contour,2,0.5112189,0.9053364,0.38045728,1.0992501,0.7064353,-6.2925043,-8.633378,-5.1754847,-9.710363,-7.121855,-7.385545,-7.2710156,-7.108128,-7.840875,-8.834763
8044,-0.14046822,0.7264214,0.89662135,0.3358807,-7.235919,-7.8119173,1.9862273,0.76257837,1.0890385,contour,2,0.66054296,1.1130245,0.5005085,1.3340228,0.87499917,-6.1126156,-8.614821,-4.7915454,-9.78751,-6.8731203,-7.4909925,-7.3641024,-7.1606593,-7.978655,-9.065163
8045,-0.11638796,0.7264214,1.068943,0.385568,-7.0749207,-7.9372377,2.1643403,0.8257051,1.2472817,contour,2,0.8057599,1.3201611,0.6110555,1.5705472,1.0371927,-5.951858,-8.587627,-4.3870926,-9.855373,-6.592659,-7.608205,-7.460733,-7.210064,-8.116869,-9.290302
8046,-0.092307694,0.7264214,1.2372805,0.43944025,-6.9050865,-8.063303,2.3448794,0.88543737,1.4119171,contour,2,0.94736063,1.5265479,0.7116574,1.8085911,1.1922493,-5.812492,-8.552827,-3.9658012,-9.914238,-6.2800803,-7.736567,-7.560622,-7.256066,-8.2548895,-9.508369
8047,-0.068227425,0.7264214,1.4014332,0.49751583,-6.7273498,-8.189341,2.5283055,0.9416403,1.5830479,contour,2,1.0858672,1.732016,0.8019459,2.04795,1.339386,-5.694937,-8.511286,-3.5311995,-9.964304,-5.935028,-7.874778,-7.663375,-7.298516,-8.392139,-9.717888
8048,-0.044147156,0.7264214,1.5612144,0.559814,-6.5422807,-8.314559,2.715259,0.994356,1.761249,contour,2,1.2217982,1.9364089,0.8816397,2.2884085,1.4778196,-5.598223,-8.463693,-3.0865695,-10.00569,-5.5572352,-8.021065,-7.7684865,-7.337402,-8.528114,-9.917747
8049,-0.020066889,0.7264214,1.7164549,0.6263698,-6.350193,-8.4382305,2.9064033,1.043774,1.9473974,contour,2,1.3556333,2.139587,0.9505374,2.52976,1.6067629,-5.5204906,-8.4105625,-2.634903,-10.038438,-5.146572,-8.173386,-7.8753505,-7.3728256,-8.66236,-10.107224
8050,0.0040133777,0.7264214,1.8669884,0.6972434,-6.1512423,-8.55968,3.1023335,1.0901401,2.1425214,contour,2,1.4878018,2.3414245,1.0085038,2.7717955,1.725421,-5.4594316,-8.352257,-2.1788888,-10.062522,-4.703106,-8.329643,-7.9833283,-7.4049835,-8.794481,-10.285964
